fecha,icolcap_real,icolcap_base100,sintetico_base100,grandes_base100
2013-09-10,81.04,262.2654,193.0566,206.786
2013-09-11,81.92,265.1133,193.0407,207.0807
2013-09-12,81.04,262.2654,193.0566,206.786
2013-09-13,81.0,262.1359,193.0589,206.7438
2013-09-16,81.08,262.3948,193.0544,206.8281
2013-09-17,81.04,262.2654,193.0566,206.786
2013-09-18,82.92,268.3495,193.0407,207.0807
2013-09-19,84.2,272.4919,193.0407,207.0807
2013-09-20,83.28,269.5146,193.0407,207.0807
2013-09-23,83.24,269.3851,193.0407,207.0807
2013-09-24,83.12,268.9968,193.0407,207.0807
2013-09-25,82.88,268.2201,193.0407,207.0807
2013-09-26,82.56,267.1845,193.0407,207.0807
2013-09-27,81.68,264.3366,193.0407,207.0807
2013-09-30,81.32,263.1715,193.0407,207.0807
2013-10-01,82.16,265.89,193.0407,207.0807
2013-10-02,82.6,267.3139,193.0407,207.0807
2013-10-03,82.04,265.5016,194.3475,203.4796
2013-10-04,82.92,268.3495,193.0407,207.0807
2013-10-07,82.96,268.479,193.0407,207.0807
2013-10-08,82.16,265.89,193.0407,207.0807
2013-10-09,82.08,265.6311,194.3475,203.4796
2013-10-10,83.16,269.1262,193.0407,207.0807
2013-10-11,84.08,272.1036,193.0407,207.0807
2013-10-15,83.88,271.4563,193.0407,207.0807
2013-10-16,84.0,271.8447,193.0407,207.0807
2013-10-17,84.28,272.7508,193.0407,207.0807
2013-10-18,84.4,273.1392,193.0407,207.0807
2013-10-21,84.4,273.1392,193.0407,207.0807
2013-10-22,84.92,274.822,193.0407,207.0807
2013-10-23,83.6,270.5502,193.0407,207.0807
2013-10-24,83.64,270.6796,193.0407,207.0807
2013-10-25,84.08,272.1036,193.0407,207.0807
2013-10-28,83.56,270.4207,193.0407,207.0807
2013-10-29,83.56,270.4207,193.0407,207.0807
2013-10-30,82.44,266.7961,193.0407,207.0807
2013-10-31,82.08,265.6311,194.3475,203.4796
2013-11-01,81.84,264.8544,194.3475,203.4796
2013-11-05,80.44,260.3236,192.1241,200.3363
2013-11-06,79.64,257.7346,190.8479,198.5378
2013-11-07,78.4,253.7217,188.8612,195.7465
2013-11-08,77.2,249.8382,186.9286,193.0412
2013-11-12,75.12,243.1068,184.1409,189.1563
2013-11-13,75.92,245.6958,184.856,190.1509
2013-11-14,77.24,249.9676,186.9931,193.1314
2013-11-15,77.72,251.521,187.7672,194.214
2013-11-18,77.84,251.9094,187.9605,194.4845
2013-11-19,77.2,249.8382,186.9286,193.0412
2013-11-20,76.28,246.8608,185.4401,190.9643
2013-11-21,76.44,247.3786,185.6994,191.3256
2013-11-22,76.28,246.8608,185.4401,190.9643
2013-11-25,75.84,245.4369,184.7261,189.9701
2013-11-26,75.12,243.1068,184.1409,189.1563
2013-11-27,75.16,243.2362,184.1409,189.1563
2013-11-29,75.48,244.2718,184.1409,189.1563
2013-12-02,75.04,242.8479,184.1409,189.1563
2013-12-03,74.2,240.1294,184.1268,188.3894
2013-12-04,73.76,238.7055,184.1194,187.9855
2013-12-05,74.12,239.8706,184.1255,188.3161
2013-12-06,75.12,243.1068,184.1409,189.1563
2013-12-09,74.88,242.3301,184.1383,189.0107
2013-12-10,75.12,243.1068,184.1409,189.1563
2013-12-11,75.4,244.0129,184.1409,189.1563
2013-12-12,75.84,245.4369,184.1409,189.1563
2013-12-13,75.96,245.8252,184.1409,189.1563
2013-12-16,74.88,242.3301,184.1383,189.0107
2013-12-17,74.84,242.2006,184.1376,188.9742
2013-12-18,74.84,242.2006,184.1376,188.9742
2013-12-19,74.56,241.2945,184.1329,188.7188
2013-12-20,75.04,242.8479,184.1409,189.1563
2013-12-23,75.12,243.1068,184.1409,189.1563
2013-12-24,75.28,243.6246,184.1409,189.1563
2013-12-26,74.88,242.3301,184.1383,189.0107
2013-12-27,72.32,234.0453,184.0988,186.876
2013-12-30,72.56,234.822,184.0988,186.876
2014-01-02,72.0,233.0097,184.0988,186.876
2014-01-03,72.12,233.3981,184.0988,186.876
2014-01-07,72.12,233.3981,184.0988,186.876
2014-01-08,71.12,230.1618,182.5952,185.3109
2014-01-09,70.36,227.7023,181.2916,183.9543
2014-01-10,70.56,228.3495,181.6351,184.3118
2014-01-13,69.76,225.7605,180.2591,182.88
2014-01-14,68.92,223.0421,178.8087,181.3711
2014-01-15,69.0,223.301,178.9471,181.5151
2014-01-16,68.84,222.7832,178.6703,181.2271
2014-01-17,68.28,220.9709,177.6997,180.2176
2014-01-21,67.32,217.8641,176.0296,178.4808
2014-01-22,66.92,216.5696,175.3314,177.7549
2014-01-23,66.16,214.11,174.001,176.3718
2014-01-24,64.96,210.2265,171.8899,174.1777
2014-01-27,64.08,207.3786,170.3335,172.5605
2014-01-28,63.52,205.5663,169.3394,171.5278
2014-01-29,62.72,202.9773,167.9141,170.0474
2014-01-30,62.8,203.2362,168.0569,170.1957
2014-01-31,62.44,202.0712,167.4138,169.5278
2014-02-03,61.08,197.6699,167.4138,169.5278
2014-02-04,62.16,201.165,168.9497,171.896
2014-02-05,61.84,200.1294,168.496,171.1953
2014-02-06,63.08,204.1424,170.248,173.9067
2014-02-07,63.68,206.0841,171.0899,175.2146
2014-02-10,62.68,202.8479,169.6847,173.0332
2014-02-11,64.08,207.3786,171.649,176.0852
2014-02-12,64.48,208.6731,172.2064,176.9546
2014-02-13,64.96,210.2265,172.3177,177.1284
2014-02-14,65.92,213.3333,172.3177,177.1284
2014-02-18,65.2,211.0032,172.3177,177.1284
2014-02-19,64.92,210.0971,172.3177,177.1284
2014-02-20,64.24,207.8964,171.8721,176.4331
2014-02-21,64.64,209.1909,172.3177,177.1284
2014-02-24,65.16,210.8738,172.3177,177.1284
2014-02-25,64.08,207.3786,171.649,176.0852
2014-02-26,63.28,204.7896,170.5291,174.3429
2014-02-27,63.8,206.4725,171.2578,175.4759
2014-02-28,64.56,208.932,172.3177,177.1284
2014-03-03,64.28,208.0259,172.3177,177.1284
2014-03-04,65.44,211.7799,174.3866,179.5107
2014-03-05,66.48,215.1456,176.2312,181.6376
2014-03-06,68.4,221.3592,179.6115,185.5421
2014-03-07,67.36,217.9935,177.7845,183.4307
2014-03-10,67.0,216.8285,177.1498,182.6979
2014-03-11,67.36,217.9935,177.7845,183.4307
2014-03-12,67.32,217.8641,177.714,183.3493
2014-03-13,67.88,219.6764,178.6991,184.4874
2014-03-14,67.64,218.8997,178.2773,183.9999
2014-03-17,68.04,220.1942,178.9801,184.8122
2014-03-18,68.56,221.877,179.8917,185.8663
2014-03-19,69.04,223.4304,180.7312,186.8375
2014-03-20,70.08,226.7961,182.5434,188.9359
2014-03-21,70.88,229.3851,183.9313,190.5447
2014-03-25,71.88,232.6214,185.659,192.5493
2014-03-26,72.44,234.4337,186.6229,193.6688
2014-03-27,74.64,241.5534,190.1819,197.8079
2014-03-28,74.68,241.6828,190.1819,197.8079
2014-03-31,74.52,241.165,190.1819,197.8079
2014-04-01,75.4,244.0129,190.1819,197.8079
2014-04-02,76.16,246.4725,189.1894,196.3965
2014-04-03,75.72,245.0485,189.7131,197.1409
2014-04-04,76.36,247.1197,189.1894,196.3965
2014-04-07,76.04,246.0841,189.2474,196.4789
2014-04-08,76.12,246.343,189.1894,196.3965
2014-04-09,75.76,245.178,189.6547,197.0579
2014-04-10,76.16,246.4725,189.1894,196.3965
2014-04-11,76.04,246.0841,189.2474,196.4789
2014-04-14,76.4,247.2492,189.1894,196.3965
2014-04-15,75.2,243.3657,190.1819,197.8079
2014-04-16,75.56,244.5307,189.9471,197.4738
2014-04-21,76.52,247.6375,189.1894,196.3965
2014-04-22,76.08,246.2136,189.1894,196.3965
2014-04-23,75.72,245.0485,189.7131,197.1409
2014-04-24,75.16,243.2362,190.1819,197.8079
2014-04-25,75.08,242.9774,190.1819,197.8079
2014-04-28,75.44,244.1424,190.1231,197.7243
2014-04-29,75.92,245.6958,189.4217,196.7266
2014-04-30,76.08,246.2136,189.1894,196.3965
2014-05-02,76.28,246.8608,189.1894,196.3965
2014-05-05,75.76,245.178,189.1894,196.3965
2014-05-06,76.12,246.343,189.1894,196.3965
2014-05-07,76.88,248.8026,189.2363,194.2593
2014-05-08,78.04,252.5566,189.2488,193.6961
2014-05-09,77.52,250.8738,189.2488,193.6961
2014-05-12,78.04,252.5566,189.2488,193.6961
2014-05-13,77.56,251.0032,189.2488,193.6961
2014-05-14,77.52,250.8738,189.2488,193.6961
2014-05-15,76.6,247.8964,189.2145,195.2517
2014-05-16,76.68,248.1553,189.2207,194.9673
2014-05-19,77.08,249.4498,189.2488,193.6961
2014-05-20,76.0,245.9547,189.1894,196.3965
2014-05-21,76.88,248.8026,189.2363,194.2593
2014-05-22,77.36,250.356,189.2488,193.6961
2014-05-23,77.36,250.356,189.2488,193.6961
2014-05-27,76.92,248.932,189.2394,194.1182
2014-05-28,76.68,248.1553,189.2207,194.9673
2014-05-29,77.04,249.3204,189.2488,193.6961
2014-05-30,77.04,249.3204,189.2488,193.6961
2014-06-03,78.12,252.8155,189.2488,193.6961
2014-06-04,77.8,251.7799,189.2488,193.6961
2014-06-05,78.4,253.7217,189.873,194.1675
2014-06-06,79.04,255.7929,191.2993,195.2428
2014-06-09,79.28,256.5696,191.8339,195.6454
2014-06-10,80.4,260.1942,194.3269,197.5188
2014-06-11,81.12,262.5243,195.6614,198.5189
2014-06-12,81.24,262.9126,195.6614,198.5189
2014-06-13,81.36,263.301,195.6614,198.5189
2014-06-16,81.44,263.5599,195.6614,198.5189
2014-06-17,80.36,260.0647,194.238,197.452
2014-06-18,81.4,263.4304,195.6614,198.5189
2014-06-19,81.28,263.0421,195.6614,198.5189
2014-06-20,81.88,264.9838,195.6614,198.5189
2014-06-24,81.16,262.6537,195.6614,198.5189
2014-06-25,81.32,263.1715,195.6614,198.5189
2014-06-26,81.0,262.1359,195.6614,198.5189
2014-06-27,81.0,262.1359,195.6614,198.5189
2014-07-01,81.52,263.8188,195.6614,198.5189
2014-07-02,81.64,264.2071,195.6614,198.5189
2014-07-03,82.72,267.7023,195.6614,198.5189
2014-07-07,81.92,265.1133,195.6614,198.5189
2014-07-08,81.28,263.0421,196.2641,198.708
2014-07-09,80.68,261.1003,196.9718,198.9295
2014-07-10,80.72,261.2298,196.9718,198.9295
2014-07-11,80.72,261.2298,196.9718,198.9295
2014-07-14,80.64,260.9709,196.9718,198.9295
2014-07-15,80.28,259.8058,196.9718,198.9295
2014-07-16,80.88,261.7476,196.9718,198.9295
2014-07-17,80.24,259.6764,196.9718,198.9295
2014-07-18,80.52,260.5825,196.9718,198.9295
2014-07-21,81.12,262.5243,196.6679,198.8344
2014-07-22,82.0,265.3722,195.6614,198.5189
2014-07-23,82.12,265.7605,195.6614,198.5189
2014-07-24,81.92,265.1133,195.6614,198.5189
2014-07-25,81.8,264.7249,195.6614,198.5189
2014-07-28,83.12,268.9968,195.6614,198.5189
2014-07-29,82.2,266.0194,195.6614,198.5189
2014-07-30,81.56,263.9482,195.6614,198.5189
2014-07-31,81.0,262.1359,196.9718,198.9295
2014-08-01,81.68,264.3366,196.9718,198.9295
2014-08-04,81.96,265.2427,200.6888,203.6233
2014-08-05,81.72,264.466,197.4994,199.5943
2014-08-06,81.44,263.5599,196.9718,198.9295
2014-08-08,81.52,263.8188,196.9718,198.9295
2014-08-11,82.92,268.3495,204.4628,208.4114
2014-08-12,82.52,267.055,204.4628,208.4114
2014-08-13,82.12,265.7605,202.8383,206.3478
2014-08-14,81.84,264.8544,199.0888,201.6002
2014-08-15,81.04,262.2654,196.9718,198.9295
2014-08-19,80.92,261.877,196.9718,198.9295
2014-08-20,80.88,261.7476,196.9718,198.9295
2014-08-21,80.96,262.0065,196.9718,198.9295
2014-08-22,81.12,262.5243,196.9718,198.9295
2014-08-25,80.24,259.6764,196.9718,198.9295
2014-08-26,80.76,261.3592,196.9718,198.9295
2014-08-27,81.68,264.3366,196.9718,198.9295
2014-08-28,82.12,265.7605,202.8383,206.3478
2014-08-29,82.24,266.1489,204.4628,208.4114
2014-09-02,82.68,267.5728,204.4628,208.4114
2014-09-03,82.56,267.1845,204.3098,208.2895
2014-09-04,81.52,263.8188,202.9792,207.2288
2014-09-05,81.28,263.0421,202.671,206.9829
2014-09-08,80.32,259.9353,201.4336,205.9948
2014-09-09,79.32,256.699,200.1371,204.9581
2014-09-10,79.16,256.1812,199.9289,204.7915
2014-09-11,78.32,253.4628,198.8326,203.9135
2014-09-12,77.68,251.3916,197.9935,203.2407
2014-09-15,77.8,251.7799,198.151,203.3671
2014-09-16,78.52,254.11,199.0941,204.123
2014-09-17,78.6,254.3689,199.1986,204.2067
2014-09-18,78.6,254.3689,199.1986,204.2067
2014-09-19,78.28,253.3333,198.7802,203.8715
2014-09-22,76.8,248.5437,196.8342,202.3103
2014-09-23,75.36,243.8835,194.9232,200.7739
2014-09-24,74.76,241.9417,194.1218,200.1286
2014-09-25,73.36,237.411,192.2395,198.6107
2014-09-26,73.6,238.1877,192.5634,198.8721
2014-09-29,73.0,236.246,191.861,198.305
2014-09-30,73.08,236.5049,191.861,198.305
2014-10-01,71.92,232.7508,191.861,198.305
2014-10-02,71.48,231.3269,191.2307,197.3724
2014-10-03,71.72,232.1036,191.5747,197.8813
2014-10-06,72.24,233.7864,191.861,198.305
2014-10-07,71.4,231.068,191.1159,197.2026
2014-10-08,70.88,229.3851,190.3684,196.0984
2014-10-09,70.0,226.5372,189.4449,194.7367
2014-10-10,68.92,223.0421,189.4449,194.7367
2014-10-14,67.96,219.9353,189.4449,194.7367
2014-10-15,67.08,217.0874,189.4449,194.7367
2014-10-16,67.92,219.8058,189.4449,194.7367
2014-10-17,68.52,221.7476,189.4449,194.7367
2014-10-20,69.12,223.6893,189.4449,194.7367
2014-10-21,70.44,227.9612,189.7339,195.1626
2014-10-22,69.12,223.6893,189.4449,194.7367
2014-10-23,69.84,226.0194,189.4449,194.7367
2014-10-24,69.72,225.6311,189.4449,194.7367
2014-10-27,69.04,223.4304,189.4449,194.7367
2014-10-28,69.64,225.3722,189.4449,194.7367
2014-10-29,69.64,225.3722,189.4449,194.7367
2014-10-30,70.0,226.5372,189.4449,194.7367
2014-10-31,70.24,227.3139,189.4449,194.7367
2014-11-04,68.88,222.9126,189.4449,194.7367
2014-11-05,68.36,221.2298,188.8915,194.1818
2014-11-06,67.88,219.6764,188.3785,193.6672
2014-11-07,68.28,220.9709,188.8062,194.0962
2014-11-10,67.96,219.9353,188.4641,193.7531
2014-11-11,67.36,217.9935,187.8202,193.1071
2014-11-12,67.48,218.3819,187.9492,193.2366
2014-11-13,65.64,212.4272,185.9543,191.2352
2014-11-14,65.32,211.3916,185.6038,190.8836
2014-11-18,65.16,210.8738,185.4282,190.7074
2014-11-19,64.56,208.932,184.7673,190.0442
2014-11-20,64.76,209.5793,184.988,190.2657
2014-11-21,65.64,212.4272,185.9543,191.2352
2014-11-24,64.64,209.1909,184.8556,190.1328
2014-11-25,63.96,206.9903,184.1026,189.3771
2014-11-26,63.0,203.8835,183.031,188.3016
2014-11-28,58.88,190.5502,178.3147,183.5661
2014-12-01,56.96,184.3366,178.3147,183.5661
2014-12-02,56.08,181.4887,177.9444,183.2199
2014-12-03,56.8,183.8188,178.2477,183.5035
2014-12-04,55.84,180.712,177.8425,183.1246
2014-12-05,55.0,177.9935,177.4829,182.7883
2014-12-09,53.16,172.0388,176.6783,182.0357
2014-12-10,50.28,162.7184,175.977,181.3794
2014-12-11,48.92,158.3172,175.977,181.3794
2014-12-12,47.92,155.0809,175.977,181.3794
2014-12-15,46.6,150.8091,175.977,181.3794
2014-12-16,47.2,152.7508,175.977,181.3794
2014-12-17,50.28,162.7184,175.977,181.3794
2014-12-18,51.36,166.2136,175.977,181.3794
2014-12-19,53.68,173.7217,176.9081,182.2507
2014-12-22,53.88,174.3689,176.996,182.3329
2014-12-23,54.16,175.2751,177.1185,182.4475
2014-12-24,54.04,174.8867,177.0661,182.3985
2014-12-26,53.44,172.945,176.8023,182.1517
2014-12-29,51.4,166.343,175.977,181.3794
2014-12-30,51.6,166.9903,175.977,181.3794
2015-01-02,50.96,164.9191,175.977,181.3794
2015-01-05,47.64,154.1748,157.9048,168.6102
2015-01-06,47.12,152.4919,157.6916,168.4568
2015-01-07,47.8,154.6926,158.7587,169.2239
2015-01-08,48.4,156.6343,161.9763,171.5269
2015-01-09,48.44,156.7638,162.1917,171.6805
2015-01-13,47.32,153.1392,157.6916,168.4568
2015-01-14,47.16,152.6214,157.6916,168.4568
2015-01-15,46.96,151.9741,157.6916,168.4568
2015-01-16,47.72,154.4337,158.3315,168.917
2015-01-20,47.88,154.9515,159.1863,169.5308
2015-01-21,48.28,156.246,161.3308,171.0661
2015-01-22,49.24,159.3528,166.5218,174.755
2015-01-23,49.2,159.2233,166.3043,174.6012
2015-01-26,49.36,159.7411,167.1751,175.2166
2015-01-27,49.64,160.6472,168.7031,176.2939
2015-01-28,49.52,160.2589,168.0476,175.8321
2015-01-29,48.2,155.9871,160.901,170.7589
2015-01-30,47.6,154.0453,157.6916,168.4568
2015-02-02,49.0,158.5761,157.6916,168.4568
2015-02-03,51.36,166.2136,157.6916,168.4568
2015-02-04,49.92,161.5534,157.6916,168.4568
2015-02-05,50.68,164.0129,157.6916,168.4568
2015-02-06,50.16,162.3301,157.6916,168.4568
2015-02-09,50.04,161.9418,157.6916,168.4568
2015-02-10,48.68,157.5405,158.0432,168.2739
2015-02-11,47.04,152.233,159.8949,167.3204
2015-02-12,47.76,154.5631,159.0715,167.7423
2015-02-13,48.76,157.7994,157.955,168.3197
2015-02-17,48.36,156.5049,158.3979,168.0899
2015-02-18,47.72,154.4337,159.1168,167.719
2015-02-19,47.36,153.2686,159.5269,167.5086
2015-02-20,46.68,151.068,160.313,167.1073
2015-02-23,45.76,148.0906,161.4014,166.5567
2015-02-24,46.04,148.9968,161.0671,166.7252
2015-02-25,46.12,149.2557,160.9721,166.7733
2015-02-26,45.72,147.9612,161.4494,166.5325
2015-02-27,45.72,147.9612,161.4494,166.5325
2015-03-02,44.56,144.2071,161.4494,166.5325
2015-03-03,43.96,142.2654,159.5888,164.4114
2015-03-04,44.04,142.5243,159.8371,164.6943
2015-03-05,43.76,141.6181,158.9678,163.704
2015-03-06,42.2,136.5696,154.1095,158.1801
2015-03-09,41.12,133.0744,153.3598,157.3294
2015-03-10,40.2,130.0971,153.3598,157.3294
2015-03-11,40.28,130.356,153.3598,157.3294
2015-03-12,40.68,131.6505,153.3598,157.3294
2015-03-13,40.48,131.0032,153.3598,157.3294
2015-03-16,40.12,129.8382,153.3598,157.3294
2015-03-17,40.76,131.9094,153.3598,157.3294
2015-03-18,41.84,135.4045,153.3598,157.3294
2015-03-19,41.52,134.3689,153.3598,157.3294
2015-03-20,42.56,137.7346,155.2329,159.4558
2015-03-24,43.0,139.1586,156.6041,161.0142
2015-03-25,42.8,138.5113,155.9811,160.306
2015-03-26,42.6,137.8641,155.3577,159.5976
2015-03-27,42.28,136.8285,154.3593,158.4637
2015-03-30,42.28,136.8285,154.3593,158.4637
2015-03-31,41.96,135.7929,153.3598,157.3294
2015-04-01,43.16,139.6764,153.3598,157.3294
2015-04-06,44.4,143.6893,155.8837,159.6237
2015-04-07,45.12,146.0194,157.3355,160.9416
2015-04-08,45.08,145.89,157.2552,160.8687
2015-04-09,45.12,146.0194,157.3355,160.9416
2015-04-10,45.16,146.1489,157.4159,161.0145
2015-04-13,44.28,143.301,155.6408,159.4031
2015-04-14,44.32,143.4304,155.7218,159.4767
2015-04-15,45.64,147.7023,158.378,161.887
2015-04-16,46.32,149.9029,159.7336,163.1154
2015-04-17,46.32,149.9029,159.7336,163.1154
2015-04-20,46.08,149.1262,159.2561,162.6829
2015-04-21,45.48,147.1845,158.0578,161.5967
2015-04-22,45.84,148.3495,158.7776,162.2492
2015-04-23,46.76,151.3269,160.6063,163.9055
2015-04-24,47.56,153.9159,162.1841,165.3329
2015-04-27,48.72,157.6699,164.4521,167.3819
2015-04-28,49.6,160.5178,166.1574,168.9205
2015-04-29,50.08,162.0712,166.7744,169.4766
2015-04-30,49.92,161.5534,166.7744,169.4766
2015-05-04,49.36,159.7411,166.7744,169.4766
2015-05-05,50.08,162.0712,166.7744,169.4766
2015-05-06,50.84,164.5307,166.7744,169.4766
2015-05-07,49.84,161.2945,166.7744,169.4766
2015-05-08,49.84,161.2945,166.7744,169.4766
2015-05-11,49.16,159.0939,166.5502,169.1485
2015-05-12,49.12,158.9644,166.5053,169.0828
2015-05-13,48.68,157.5405,166.0096,168.3582
2015-05-14,48.64,157.411,165.9644,168.2921
2015-05-15,47.76,154.5631,164.9634,166.8318
2015-05-19,46.48,150.4207,163.4852,164.6825
2015-05-20,46.52,150.5502,163.5318,164.7501
2015-05-21,46.56,150.6796,163.5784,164.8177
2015-05-22,46.44,150.2913,163.4386,164.6148
2015-05-26,44.92,145.3722,161.6464,162.0206
2015-05-27,44.2,143.0421,160.7833,160.7758
2015-05-28,43.92,142.1359,160.4451,160.2888
2015-05-29,43.8,141.7476,160.2997,160.0797
2015-06-01,43.16,139.6764,160.2997,160.0797
2015-06-02,43.48,140.712,160.2997,160.0797
2015-06-03,43.2,139.8058,160.2997,160.0797
2015-06-04,42.64,137.9935,158.8825,161.9509
2015-06-05,42.48,137.4757,158.8825,161.9509
2015-06-09,43.28,140.0647,160.2997,160.0797
2015-06-10,43.88,142.0065,160.2997,160.0797
2015-06-11,44.24,143.1715,160.2997,160.0797
2015-06-12,44.08,142.6537,160.2997,160.0797
2015-06-16,43.88,142.0065,160.2997,160.0797
2015-06-17,43.68,141.3592,160.2997,160.0797
2015-06-18,43.88,142.0065,160.2997,160.0797
2015-06-19,43.36,140.3236,160.2997,160.0797
2015-06-22,43.8,141.7476,160.2997,160.0797
2015-06-23,43.96,142.2654,160.2997,160.0797
2015-06-24,43.8,141.7476,160.2997,160.0797
2015-06-25,43.32,140.1942,160.2997,160.0797
2015-06-26,42.88,138.7702,159.3981,161.2657
2015-06-30,42.72,138.2524,158.8825,161.9509
2015-07-01,42.08,136.1812,158.8825,161.9509
2015-07-02,42.2,136.5696,158.8825,161.9509
2015-07-06,41.4,133.9806,158.3975,161.2142
2015-07-07,41.04,132.8155,158.1381,160.8207
2015-07-08,40.88,132.2977,158.0222,160.645
2015-07-09,40.28,130.356,157.5843,159.9817
2015-07-10,40.72,131.7799,157.906,160.4688
2015-07-13,40.84,132.1683,157.9932,160.601
2015-07-14,41.48,134.2395,158.4549,161.3013
2015-07-15,41.0,132.6861,158.1092,160.7768
2015-07-16,40.96,132.5566,158.0802,160.7329
2015-07-17,40.72,131.7799,157.906,160.4688
2015-07-21,39.6,128.1553,157.0816,159.2213
2015-07-22,39.44,127.6375,156.9623,159.0411
2015-07-23,39.0,126.2136,156.6322,158.5426
2015-07-24,38.72,125.3074,156.5416,158.4059
2015-07-27,38.04,123.1068,156.5416,158.4059
2015-07-28,38.24,123.754,156.5416,158.4059
2015-07-29,38.92,125.9547,156.5719,158.4515
2015-07-30,38.64,125.0485,156.5416,158.4059
2015-07-31,38.88,125.8252,156.5416,158.4059
2015-08-03,37.52,121.4239,156.5416,158.4059
2015-08-04,37.24,120.5178,155.7416,157.6525
2015-08-05,36.68,118.7055,154.1359,156.1395
2015-08-06,37.04,119.8706,155.169,157.1131
2015-08-10,37.6,121.6828,156.5416,158.4059
2015-08-11,36.64,118.5761,154.0209,156.0311
2015-08-12,36.88,119.3528,154.7102,156.6808
2015-08-13,35.96,116.3754,152.0599,154.1819
2015-08-14,35.84,115.9871,151.7126,153.8542
2015-08-18,35.52,114.9515,150.7847,152.9785
2015-08-19,34.72,112.3625,148.4535,150.7766
2015-08-20,34.04,110.1618,148.2194,150.5554
2015-08-21,32.68,105.7605,148.2194,150.5554
2015-08-24,30.4,98.3819,148.2194,150.5554
2015-08-25,30.48,98.6408,148.2194,150.5554
2015-08-26,30.32,98.123,148.2194,150.5554
2015-08-27,32.52,105.2427,148.2194,150.5554
2015-08-28,33.56,108.6084,148.2194,150.5554
2015-08-31,34.64,112.1036,148.2194,150.5554
2015-09-01,33.28,107.7023,148.2194,150.5554
2015-09-02,32.96,106.6667,144.7416,150.0978
2015-09-03,34.12,110.4207,148.2194,150.5554
2015-09-04,33.84,109.5146,148.2194,150.5554
2015-09-08,34.2,110.6796,148.2194,150.5554
2015-09-09,33.56,108.6084,148.2194,150.5554
2015-09-10,34.8,112.6214,148.2194,150.5554
2015-09-11,34.8,112.6214,148.2194,150.5554
2015-09-14,34.84,112.7508,148.2194,150.5554
2015-09-15,35.0,113.2686,148.2194,150.5554
2015-09-16,36.08,116.7638,148.2194,150.5554
2015-09-17,36.08,116.7638,148.2194,150.5554
2015-09-18,35.84,115.9871,148.2194,150.5554
2015-09-21,35.2,113.9159,148.2194,150.5554
2015-09-22,33.84,109.5146,148.2194,150.5554
2015-09-23,33.12,107.1845,146.2256,150.2942
2015-09-24,33.32,107.8317,148.2194,150.5554
2015-09-25,33.24,107.5728,147.7193,150.4901
2015-09-28,32.68,105.7605,144.7416,150.0978
2015-09-29,32.48,105.1133,144.7416,150.0978
2015-09-30,33.0,106.7961,144.7416,150.0978
2015-10-01,33.0,106.7961,144.7416,150.0978
2015-10-02,33.68,108.9968,143.0858,150.4826
2015-10-05,35.12,113.657,140.2877,151.1454
2015-10-06,36.24,117.2816,140.2877,151.1454
2015-10-07,36.88,119.3528,140.2877,151.1454
2015-10-08,37.72,122.0712,140.2877,151.1454
2015-10-09,37.68,121.9417,140.2877,151.1454
2015-10-13,36.64,118.5761,140.2877,151.1454
2015-10-14,36.4,117.7994,140.2877,151.1454
2015-10-15,36.44,117.9288,140.2877,151.1454
2015-10-16,36.68,118.7055,140.2877,151.1454
2015-10-19,35.72,115.5987,140.2877,151.1454
2015-10-20,35.8,115.8576,140.2877,151.1454
2015-10-21,35.28,114.1748,140.2877,151.1454
2015-10-22,35.92,116.246,140.2877,151.1454
2015-10-23,35.96,116.3754,140.2877,151.1454
2015-10-26,35.56,115.0809,140.2877,151.1454
2015-10-27,34.8,112.6214,140.4695,151.1018
2015-10-28,34.92,113.0097,140.2877,151.1454
2015-10-29,34.84,112.7508,140.3785,151.1236
2015-10-30,34.88,112.8803,140.2877,151.1454
2015-11-03,36.36,117.6699,140.2877,151.1454
2015-11-04,36.04,116.6343,139.8127,150.5913
2015-11-05,35.68,115.4693,139.2753,149.9646
2015-11-06,35.36,114.4337,138.7947,149.4044
2015-11-09,34.4,111.3269,137.3367,147.7058
2015-11-10,34.2,110.6796,137.0298,147.3484
2015-11-11,33.88,109.644,136.5365,146.7741
2015-11-12,32.44,104.9838,134.2802,144.1496
2015-11-13,31.12,100.712,132.157,141.6832
2015-11-17,30.24,97.8641,130.7106,140.0049
2015-11-18,30.56,98.8997,131.2395,140.6184
2015-11-19,30.76,99.5469,131.5684,141.0
2015-11-20,31.04,100.4531,132.0266,141.5318
2015-11-23,30.68,99.288,131.437,140.8476
2015-11-24,30.84,99.8058,131.6996,141.1522
2015-11-25,29.88,96.699,130.1114,139.31
2015-11-27,29.52,95.534,129.9776,139.155
2015-11-30,29.8,96.4401,129.9776,139.155
2015-12-01,29.88,96.699,129.9776,139.155
2015-12-02,28.96,93.7217,136.0112,142.7421
2015-12-03,29.08,94.11,136.0112,142.7421
2015-12-04,28.48,92.1683,136.0112,142.7421
2015-12-07,27.2,88.0259,136.0112,142.7421
2015-12-09,27.32,88.4142,136.0112,142.7421
2015-12-10,27.92,90.356,136.0112,142.7421
2015-12-11,27.12,87.767,136.0112,142.7421
2015-12-14,26.64,86.2136,136.0112,142.7421
2015-12-15,27.52,89.0615,136.0112,142.7421
2015-12-16,28.44,92.0388,136.0112,142.7421
2015-12-17,28.24,91.3916,136.0112,142.7421
