fecha,icolcap_real
2009-02-09,30.9
2009-02-10,30.0
2009-02-11,30.0
2009-02-12,30.0
2009-02-13,30.48
2009-02-17,29.34
2009-02-18,29.4
2009-02-19,29.64
2009-02-20,28.2
2009-02-23,28.0
2009-02-26,28.26
2009-02-27,28.26
2009-03-02,28.26
2009-03-03,28.26
2009-03-04,28.68
2009-03-05,28.68
2009-03-06,28.68
2009-03-09,28.68
2009-03-10,29.36
2009-03-11,29.36
2009-03-12,29.36
2009-03-13,30.14
2009-03-16,30.86
2009-03-17,31.56
2009-03-18,31.54
2009-03-19,32.26
2009-03-20,32.42
2009-03-24,32.4
2009-03-25,32.26
2009-03-26,31.98
2009-03-27,30.8
2009-03-30,30.059999
2009-03-31,30.2
2009-04-01,30.4
2009-04-02,31.42
2009-04-03,31.6
2009-04-06,31.56
2009-04-07,32.0
2009-04-08,32.54
2009-04-13,32.52
2009-04-14,32.52
2009-04-15,32.74
2009-04-16,33.099998
2009-04-17,32.7
2009-04-20,32.64
2009-04-21,32.68
2009-04-22,32.42
2009-04-23,34.02
2009-04-24,34.0
2009-04-27,34.54
2009-04-28,34.3
2009-04-29,34.9
2009-04-30,35.88
2009-05-04,36.099998
2009-05-05,36.84
2009-05-06,37.32
2009-05-07,38.0
2009-05-08,39.0
2009-05-11,38.2
2009-05-12,39.099998
2009-05-13,38.02
2009-05-14,38.28
2009-05-15,38.86
2009-05-18,38.6
2009-05-19,39.34
2009-05-20,40.96
2009-05-21,40.22
2009-05-22,40.0
2009-05-26,40.58
2009-05-27,40.0
2009-05-28,41.0
2009-05-29,41.82
2009-06-01,42.8
2009-06-02,44.099998
2009-06-05,44.72
2009-06-08,43.8
2009-06-09,44.74
2009-06-10,44.9
2009-06-11,45.66
2009-06-12,46.6
2009-06-16,45.6
2009-06-17,44.2
2009-06-18,45.24
2009-06-19,45.46
2009-06-23,44.36
2009-06-24,42.88
2009-06-25,44.24
2009-06-26,44.7
2009-06-30,45.3
2009-07-01,46.94
2009-07-02,47.28
2009-07-06,46.86
2009-07-07,46.36
2009-07-08,45.9
2009-07-09,45.080002
2009-07-10,44.42
2009-07-13,45.0
2009-07-14,48.36
2009-07-15,47.3
2009-07-16,47.099998
2009-07-17,48.4
2009-07-21,49.82
2009-07-22,49.96
2009-07-23,52.099998
2009-07-24,51.34
2009-07-27,50.72
2009-07-28,50.12
2009-07-29,48.0
2009-07-30,48.9
2009-07-31,49.44
2009-08-03,50.74
2009-08-04,50.4
2009-08-05,50.7
2009-08-06,51.34
2009-08-10,51.5
2009-08-11,50.5
2009-08-12,49.68
2009-08-13,51.4
2009-08-14,51.24
2009-08-18,49.7
2009-08-19,50.52
2009-08-20,51.38
2009-08-21,51.32
2009-08-24,51.74
2009-08-25,52.36
2009-08-26,51.92
2009-08-27,52.66
2009-08-28,52.38
2009-08-31,51.8
2009-09-01,48.54
2009-09-03,50.92
2009-09-04,50.92
2009-09-08,53.0
2009-09-09,53.36
2009-09-10,53.36
2009-09-11,53.98
2009-09-14,54.0
2009-09-15,54.0
2009-09-16,55.66
2009-09-17,55.16
2009-09-18,55.96
2009-09-21,56.4
2009-09-22,58.2
2009-09-23,58.76
2009-09-24,58.5
2009-09-25,59.34
2009-09-28,61.14
2009-09-29,60.92
2009-09-30,60.5
2009-10-01,59.64
2009-10-02,60.44
2009-10-05,61.2
2009-10-06,62.060001
2009-10-07,62.56
2009-10-08,63.68
2009-10-09,63.24
2009-10-13,63.36
2009-10-14,62.9
2009-10-15,61.3
2009-10-16,61.7
2009-10-19,63.7
2009-10-20,61.22
2009-10-21,61.0
2009-10-22,60.16
2009-10-23,59.8
2009-10-26,59.96
2009-10-27,57.0
2009-10-28,54.38
2009-10-29,56.74
2009-10-30,55.86
2009-11-03,54.4
2009-11-04,56.96
2009-11-05,57.24
2009-11-06,57.3
2009-11-09,57.94
2009-11-10,58.96
2009-11-11,58.0
2009-11-12,58.16
2009-11-13,58.64
2009-11-17,59.56
2009-11-18,58.9
2009-11-19,58.66
2009-11-20,58.4
2009-11-23,59.18
2009-11-24,59.16
2009-11-25,59.42
2009-11-27,58.88
2009-11-30,58.72
2009-12-01,59.86
2009-12-02,59.42
2009-12-03,59.94
2009-12-04,59.22
2009-12-07,60.14
2009-12-09,60.24
2009-12-10,60.38
2009-12-11,60.38
2009-12-14,60.38
2009-12-15,59.94
2009-12-16,60.54
2009-12-17,60.58
2009-12-18,60.5
2009-12-21,59.86
2009-12-22,58.22
2009-12-23,59.5
2009-12-24,58.7
2009-12-28,59.2
2009-12-29,56.52
2009-12-30,55.76
2010-01-04,56.78
2010-01-05,58.28
2010-01-06,58.46
2010-01-07,59.080002
2010-01-08,59.14
2010-01-12,59.6
2010-01-13,60.0
2010-01-14,59.94
2010-01-15,59.56
2010-01-19,61.4
2010-01-20,60.16
2010-01-21,57.8
2010-01-22,57.7
2010-01-25,57.86
2010-01-26,57.36
2010-01-27,59.34
2010-01-28,57.86
2010-01-29,58.5
2010-02-01,59.6
2010-02-02,60.9
2010-02-03,59.68
2010-02-04,58.78
2010-02-05,55.5
2010-02-08,55.64
2010-02-09,57.3
2010-02-10,58.0
2010-02-11,59.32
2010-02-12,60.64
2010-02-16,61.82
2010-02-17,61.46
2010-02-18,61.96
2010-02-19,62.16
2010-02-22,62.02
2010-02-23,62.2
2010-02-24,62.48
2010-02-25,61.94
2010-02-26,62.96
2010-03-01,63.3
2010-03-02,64.16
2010-03-03,64.099998
2010-03-04,63.28
2010-03-05,65.5
2010-03-08,65.68
2010-03-09,65.44
2010-03-10,65.16
2010-03-11,65.6
2010-03-12,64.84
2010-03-15,64.0
2010-03-16,65.12
2010-03-17,65.32
2010-03-18,65.58
2010-03-19,64.36
2010-03-23,63.72
2010-03-24,63.16
2010-03-25,63.98
2010-03-26,63.88
2010-03-29,63.74
2010-03-30,64.34
2010-03-31,64.0
2010-04-05,65.26
2010-04-06,66.16
2010-04-07,66.16
2010-04-08,65.74
2010-04-09,66.019997
2010-04-12,66.0
2010-04-13,64.88
2010-04-14,65.98
2010-04-15,65.7
2010-04-16,64.8
2010-04-19,64.26
2010-04-20,64.6
2010-04-21,64.5
2010-04-22,65.18
2010-04-23,66.2
2010-04-26,66.74
2010-04-27,65.0
2010-04-28,64.9
2010-04-29,65.84
2010-04-30,65.48
2010-05-03,65.76
2010-05-04,64.46
2010-05-05,62.78
2010-05-06,60.3
2010-05-07,60.3
2010-05-10,63.18
2010-05-11,64.0
2010-05-12,64.0
2010-05-13,64.7
2010-05-14,64.38
2010-05-18,63.5
2010-05-19,60.92
2010-05-20,60.58
2010-05-21,59.86
2010-05-24,62.0
2010-05-25,59.76
2010-05-26,61.34
2010-05-27,63.58
2010-05-28,62.78
2010-06-01,63.66
2010-06-02,65.019997
2010-06-03,64.86
2010-06-04,64.86
2010-06-08,63.38
2010-06-09,64.9
2010-06-10,65.9
2010-06-11,66.66
2010-06-15,66.82
2010-06-16,67.66
2010-06-17,68.5
2010-06-18,68.4
2010-06-21,69.24
2010-06-22,67.94
2010-06-23,69.24
2010-06-24,67.92
2010-06-25,68.8
2010-06-28,68.040001
2010-06-29,66.88
2010-06-30,66.8
2010-07-01,66.94
2010-07-02,67.7
2010-07-06,68.38
2010-07-07,68.6
2010-07-08,69.94
2010-07-09,70.099998
2010-07-12,70.78
2010-07-13,71.2
2010-07-14,72.12
2010-07-15,72.84
2010-07-16,72.26
2010-07-19,72.4
2010-07-21,73.5
2010-07-22,74.68
2010-07-23,75.32
2010-07-26,76.22
2010-07-27,77.44
2010-07-28,76.92
2010-07-29,75.54
2010-07-30,76.36
2010-08-02,77.16
2010-08-03,78.059998
2010-08-04,78.9
2010-08-05,78.24
2010-08-06,78.019997
2010-08-09,78.28
2010-08-10,78.059998
2010-08-11,76.64
2010-08-12,75.76
2010-08-13,76.080002
2010-08-17,77.66
2010-08-18,77.76
2010-08-19,77.86
2010-08-20,78.040001
2010-08-23,78.5
2010-08-24,79.14
2010-08-25,79.0
2010-08-26,79.38
2010-08-27,80.44
2010-08-30,80.12
2010-08-31,81.92
2010-09-01,84.3
2010-09-02,82.8
2010-09-03,83.76
2010-09-07,84.059998
2010-09-08,85.82
2010-09-09,85.58
2010-09-10,85.0
2010-09-13,85.18
2010-09-14,85.12
2010-09-15,83.9
2010-09-16,83.58
2010-09-17,83.78
2010-09-20,85.26
2010-09-21,85.040001
2010-09-22,84.5
2010-09-23,83.12
2010-09-24,83.74
2010-09-27,84.16
2010-09-28,86.82
2010-09-29,88.040001
2010-09-30,87.9
2010-10-01,87.68
2010-10-04,87.56
2010-10-05,89.5
2010-10-06,90.86
2010-10-07,90.019997
2010-10-08,91.18
2010-10-11,91.86
2010-10-12,92.76
2010-10-13,93.44
2010-10-14,91.86
2010-10-15,91.4
2010-10-19,91.14
2010-10-20,92.22
2010-10-21,92.78
2010-10-22,93.16
2010-10-25,92.12
2010-10-26,91.0
2010-10-27,90.28
2010-10-28,90.82
2010-10-29,92.040001
2010-11-02,93.059998
2010-11-03,93.62
2010-11-04,95.38
2010-11-05,95.38
2010-11-08,94.7
2010-11-09,93.18
2010-11-10,91.88
2010-11-11,88.92
2010-11-12,85.92
2010-11-16,81.9
2010-11-17,84.46
2010-11-18,86.019997
2010-11-19,84.099998
2010-11-22,84.26
2010-11-23,82.26
2010-11-24,83.8
2010-11-26,81.78
2010-11-29,81.62
2010-11-30,82.059998
2010-12-01,83.78
2010-12-02,85.34
2010-12-03,85.92
2010-12-06,86.5
2010-12-07,85.66
2010-12-09,84.84
2010-12-10,86.84
2010-12-13,85.88
2010-12-14,85.76
2010-12-15,84.32
2010-12-16,84.3
2010-12-17,83.92
2010-12-20,83.22
2010-12-21,83.62
2010-12-22,85.040001
2010-12-23,84.82
2010-12-27,84.42
2010-12-28,82.040001
2010-12-29,83.42
2010-12-30,84.18
2011-01-03,83.96
2011-01-04,83.8
2011-01-05,84.44
2011-01-06,83.64
2011-01-07,82.56
2011-01-11,83.54
2011-01-12,84.72
2011-01-13,85.14
2011-01-14,84.9
2011-01-18,84.9
2011-01-19,83.98
2011-01-20,83.56
2011-01-21,84.52
2011-01-24,84.62
2011-01-25,83.98
2011-01-26,84.0
2011-01-27,84.040001
2011-01-28,83.080002
2011-01-31,83.72
2011-02-01,83.86
2011-02-02,82.96
2011-02-03,81.78
2011-02-04,80.26
2011-02-07,79.36
2011-02-08,79.040001
2011-02-09,80.22
2011-02-10,78.32
2011-02-11,79.0
2011-02-14,78.5
2011-02-15,78.5
2011-02-16,78.0
2011-02-17,78.5
2011-02-18,77.3
2011-02-22,77.080002
2011-02-23,79.18
2011-02-24,79.44
2011-02-25,80.0
2011-02-28,81.099998
2011-03-01,81.68
2011-03-02,81.52
2011-03-03,83.040001
2011-03-04,83.7
2011-03-07,83.52
2011-03-08,82.7
2011-03-09,83.040001
2011-03-10,81.28
2011-03-11,79.88
2011-03-14,78.7
2011-03-15,76.48
2011-03-16,75.8
2011-03-17,80.18
2011-03-18,81.44
2011-03-22,81.7
2011-03-23,81.84
2011-03-24,81.98
2011-03-25,81.26
2011-03-28,80.5
2011-03-29,79.52
2011-03-30,80.099998
2011-03-31,81.0
2011-04-01,81.66
2011-04-04,81.62
2011-04-05,82.84
2011-04-06,83.36
2011-04-07,82.6
2011-04-08,83.64
2011-04-11,82.44
2011-04-12,81.28
2011-04-13,81.92
2011-04-14,82.4
2011-04-15,81.96
2011-04-18,81.44
2011-04-19,82.080002
2011-04-20,84.16
2011-04-25,84.48
2011-04-26,84.28
2011-04-27,84.84
2011-04-28,85.28
2011-04-29,85.24
2011-05-02,84.8
2011-05-03,83.84
2011-05-04,83.88
2011-05-05,83.16
2011-05-06,83.16
2011-05-09,83.2
2011-05-10,84.2
2011-05-11,83.080002
2011-05-12,84.0
2011-05-13,83.64
2011-05-16,82.52
2011-05-17,82.72
2011-05-18,82.88
2011-05-19,82.8
2011-05-20,82.84
2011-05-23,82.0
2011-05-24,82.48
2011-05-25,82.68
2011-05-26,83.52
2011-05-27,84.68
2011-05-31,86.6
2011-06-01,86.72
2011-06-02,86.72
2011-06-03,86.92
2011-06-07,87.0
2011-06-08,86.68
2011-06-09,87.0
2011-06-10,86.8
2011-06-13,85.92
2011-06-14,86.36
2011-06-15,84.44
2011-06-16,83.6
2011-06-17,83.8
2011-06-20,83.68
2011-06-21,84.48
2011-06-22,85.080002
2011-06-23,84.24
2011-06-24,83.88
2011-06-28,84.72
2011-06-29,85.24
2011-06-30,84.56
2011-07-01,85.0
2011-07-05,85.28
2011-07-06,84.0
2011-07-07,84.2
2011-07-08,83.84
2011-07-11,80.8
2011-07-12,80.0
2011-07-13,80.16
2011-07-14,80.2
2011-07-15,79.64
2011-07-18,79.080002
2011-07-19,81.28
2011-07-21,82.040001
2011-07-22,82.080002
2011-07-25,82.040001
2011-07-26,82.6
2011-07-27,81.72
2011-07-28,82.4
2011-07-29,81.76
2011-08-01,82.44
2011-08-02,81.6
2011-08-03,82.040001
2011-08-04,78.68
2011-08-05,77.4
2011-08-08,73.16
2011-08-09,76.12
2011-08-10,76.2
2011-08-11,78.6
2011-08-12,79.84
2011-08-16,80.36
2011-08-17,82.080002
2011-08-18,78.8
2011-08-19,77.32
2011-08-22,78.16
2011-08-23,79.16
2011-08-24,79.0
2011-08-25,78.36
2011-08-26,78.8
2011-08-29,79.96
2011-08-30,80.52
2011-08-31,81.4
2011-09-01,81.24
2011-09-02,80.4
2011-09-06,79.32
2011-09-07,80.28
2011-09-08,80.52
2011-09-09,79.32
2011-09-12,77.88
2011-09-13,79.72
2011-09-14,79.0
2011-09-15,80.080002
2011-09-16,81.16
2011-09-19,79.2
2011-09-20,78.88
2011-09-21,78.040001
2011-09-22,73.88
2011-09-23,73.44
2011-09-26,72.96
2011-09-27,74.16
2011-09-28,72.36
2011-09-29,73.68
2011-09-30,71.76
2011-10-03,69.76
2011-10-04,69.44
2011-10-05,71.44
2011-10-06,72.24
2011-10-07,72.64
2011-10-10,74.0
2011-10-11,72.56
2011-10-12,75.040001
2011-10-13,74.72
2011-10-14,76.2
2011-10-18,75.76
2011-10-19,75.48
2011-10-20,75.12
2011-10-21,76.8
2011-10-24,77.6
2011-10-25,76.52
2011-10-26,76.28
2011-10-27,79.040001
2011-10-28,78.2
2011-10-31,77.36
2011-11-01,75.040001
2011-11-02,74.32
2011-11-03,75.040001
2011-11-04,74.44
2011-11-08,74.040001
2011-11-09,72.0
2011-11-10,72.8
2011-11-11,73.080002
2011-11-15,72.44
2011-11-16,72.84
2011-11-17,72.6
2011-11-18,72.48
2011-11-21,70.8
2011-11-22,70.68
2011-11-23,68.52
2011-11-25,67.44
2011-11-28,68.8
2011-11-29,68.8
2011-11-30,71.84
2011-12-01,71.36
2011-12-02,72.16
2011-12-05,72.080002
2011-12-06,70.68
2011-12-07,71.44
2011-12-09,71.88
2011-12-12,71.48
2011-12-13,71.28
2011-12-14,69.96
2011-12-15,70.68
2011-12-16,71.4
2011-12-19,70.36
2011-12-20,72.32
2011-12-21,72.92
2011-12-22,73.32
2011-12-23,73.92
2011-12-27,72.32
2011-12-28,71.2
2011-12-29,71.040001
2012-01-03,72.56
2012-01-04,73.84
2012-01-05,74.28
2012-01-06,73.76
2012-01-10,75.6
2012-01-11,76.16
2012-01-12,75.76
2012-01-13,75.56
2012-01-17,75.84
2012-01-18,77.56
2012-01-19,77.16
2012-01-20,76.84
2012-01-23,77.48
2012-01-24,77.32
2012-01-25,77.76
2012-01-26,77.64
2012-01-27,77.84
2012-01-30,78.040001
2012-01-31,79.72
2012-02-01,79.92
2012-02-02,80.64
2012-02-03,81.32
2012-02-06,81.040001
2012-02-07,81.4
2012-02-08,81.72
2012-02-09,82.16
2012-02-10,81.6
2012-02-13,82.44
2012-02-14,82.0
2012-02-15,82.0
2012-02-16,84.12
2012-02-17,84.72
2012-02-21,84.4
2012-02-22,83.84
2012-02-23,85.24
2012-02-24,85.44
2012-02-27,84.76
2012-02-28,84.44
2012-02-29,85.32
2012-03-01,86.52
2012-03-02,86.28
2012-03-05,86.040001
2012-03-06,83.88
2012-03-07,84.72
2012-03-08,85.72
2012-03-09,85.96
2012-03-12,85.48
2012-03-13,87.36
2012-03-14,86.8
2012-03-15,87.4
2012-03-16,86.64
2012-03-20,85.92
2012-03-21,85.76
2012-03-22,85.48
2012-03-23,86.56
2012-03-26,87.12
2012-03-27,86.64
2012-03-28,86.040001
2012-03-29,85.8
2012-03-30,84.8
2012-04-02,85.28
2012-04-03,85.6
2012-04-04,85.16
2012-04-09,85.040001
2012-04-10,84.76
2012-04-11,85.72
2012-04-12,86.24
2012-04-13,85.76
2012-04-16,86.72
2012-04-17,87.24
2012-04-18,86.92
2012-04-19,87.040001
2012-04-20,87.8
2012-04-23,87.56
2012-04-24,87.16
2012-04-25,88.2
2012-04-26,88.76
2012-04-27,89.48
2012-04-30,90.28
2012-05-02,92.24
2012-05-03,91.68
2012-05-04,91.12
2012-05-07,91.28
2012-05-08,90.4
2012-05-09,89.68
2012-05-10,90.12
2012-05-11,89.56
2012-05-14,87.28
2012-05-15,86.4
2012-05-16,86.12
2012-05-17,83.76
2012-05-18,83.4
2012-05-22,84.0
2012-05-23,83.76
2012-05-24,83.36
2012-05-25,83.4
2012-05-29,83.68
2012-05-30,82.2
2012-05-31,83.12
2012-06-01,80.8
2012-06-04,80.32
2012-06-05,81.24
2012-06-06,82.48
2012-06-07,83.2
2012-06-08,82.8
2012-06-12,82.12
2012-06-13,81.36
2012-06-14,81.72
2012-06-15,82.64
2012-06-19,82.52
2012-06-20,82.68
2012-06-21,80.8
2012-06-22,79.8
2012-06-25,77.76
2012-06-26,77.96
2012-06-27,79.48
2012-06-28,78.2
2012-06-29,80.56
2012-07-03,82.44
2012-07-05,82.4
2012-07-06,81.6
2012-07-09,81.84
2012-07-10,80.96
2012-07-11,81.44
2012-07-12,80.84
2012-07-13,82.040001
2012-07-16,81.72
2012-07-17,82.12
2012-07-18,82.64
2012-07-19,82.84
2012-07-23,81.56
2012-07-24,81.2
2012-07-25,80.64
2012-07-26,81.84
2012-07-27,83.48
2012-07-30,83.12
2012-07-31,82.6
2012-08-01,82.24
2012-08-02,81.6
2012-08-03,82.040001
2012-08-06,81.44
2012-08-08,80.8
2012-08-09,81.24
2012-08-10,81.84
2012-08-13,81.8
2012-08-14,81.2
2012-08-15,81.2
2012-08-16,81.8
2012-08-17,81.84
2012-08-21,82.16
2012-08-22,82.080002
2012-08-23,81.68
2012-08-24,81.76
2012-08-27,81.52
2012-08-28,81.24
2012-08-29,81.24
2012-08-30,80.8
2012-08-31,80.96
2012-09-04,80.48
2012-09-05,81.12
2012-09-06,84.080002
2012-09-07,84.88
2012-09-10,83.92
2012-09-11,83.96
2012-09-12,83.88
2012-09-13,85.4
2012-09-14,85.72
2012-09-17,84.2
2012-09-18,84.76
2012-09-19,85.28
2012-09-20,85.52
2012-09-21,85.64
2012-09-24,85.16
2012-09-25,84.040001
2012-09-26,83.68
2012-09-27,84.6
2012-09-28,84.88
2012-10-01,84.48
2012-10-02,84.8
2012-10-03,84.56
2012-10-04,84.96
2012-10-05,84.6
2012-10-08,84.32
2012-10-09,84.080002
2012-10-10,84.12
2012-10-11,84.2
2012-10-12,84.76
2012-10-16,86.44
2012-10-17,87.2
2012-10-18,88.040001
2012-10-19,88.16
2012-10-22,88.32
2012-10-23,88.12
2012-10-24,87.96
2012-10-25,89.24
2012-10-26,88.92
2012-10-31,88.4
2012-11-01,86.68
2012-11-02,85.36
2012-11-06,85.56
2012-11-07,83.84
2012-11-08,84.92
2012-11-09,85.080002
2012-11-13,84.44
2012-11-14,83.84
2012-11-15,83.52
2012-11-16,83.24
2012-11-19,84.28
2012-11-20,84.72
2012-11-21,84.24
2012-11-23,84.32
2012-11-26,83.72
2012-11-27,83.24
2012-11-28,83.88
2012-11-29,84.6
2012-11-30,84.6
2012-12-03,84.84
2012-12-04,85.6
2012-12-05,86.28
2012-12-06,87.68
2012-12-07,87.56
2012-12-10,88.24
2012-12-11,88.24
2012-12-12,89.040001
2012-12-13,88.6
2012-12-14,88.040001
2012-12-17,88.0
2012-12-18,88.52
2012-12-19,88.6
2012-12-20,88.8
2012-12-21,89.36
2012-12-24,89.080002
2012-12-26,88.96
2012-12-27,87.8
2012-12-28,88.24
2013-01-02,89.36
2013-01-03,90.0
2013-01-04,89.48
2013-01-08,89.16
2013-01-09,89.56
2013-01-10,89.84
2013-01-11,89.6
2013-01-14,89.52
2013-01-15,88.96
2013-01-16,88.72
2013-01-17,89.0
2013-01-18,89.36
2013-01-22,89.2
2013-01-23,89.52
2013-01-24,89.76
2013-01-25,90.12
2013-01-28,89.64
2013-01-29,89.84
2013-01-30,90.080002
2013-01-31,89.6
2013-02-01,90.36
2013-02-04,89.92
2013-02-05,90.12
2013-02-06,89.4
2013-02-07,88.84
2013-02-08,89.48
2013-02-11,88.84
2013-02-12,89.28
2013-02-13,90.16
2013-02-14,89.88
2013-02-15,89.16
2013-02-19,88.52
2013-02-20,87.92
2013-02-21,87.64
2013-02-22,88.2
2013-02-25,87.16
2013-02-26,87.0
2013-02-27,87.6
2013-02-28,87.24
2013-03-01,87.080002
2013-03-04,86.84
2013-03-05,86.32
2013-03-06,86.16
2013-03-07,85.68
2013-03-08,85.84
2013-03-11,86.080002
2013-03-12,85.96
2013-03-13,85.64
2013-03-14,85.72
2013-03-15,85.24
2013-03-18,84.64
2013-03-19,83.64
2013-03-20,83.080002
2013-03-21,83.0
2013-03-22,83.040001
2013-03-26,83.16
2013-03-27,83.44
2013-04-01,83.56
2013-04-02,83.56
2013-04-03,82.16
2013-04-04,81.96
2013-04-05,82.28
2013-04-08,82.28
2013-04-09,82.72
2013-04-10,83.0
2013-04-11,83.28
2013-04-12,82.040001
2013-04-15,80.32
2013-04-16,80.68
2013-04-17,79.080002
2013-04-18,79.56
2013-04-19,80.44
2013-04-22,80.44
2013-04-23,80.8
2013-04-24,81.0
2013-04-25,81.48
2013-04-26,80.68
2013-04-29,80.92
2013-04-30,80.88
2013-05-02,80.28
2013-05-03,81.0
2013-05-06,80.84
2013-05-07,80.88
2013-05-08,80.12
2013-05-09,79.84
2013-05-10,78.84
2013-05-14,79.28
2013-05-15,79.24
2013-05-16,79.76
2013-05-17,79.64
2013-05-20,79.32
2013-05-21,78.48
2013-05-22,78.56
2013-05-23,78.6
2013-05-24,78.12
2013-05-28,78.44
2013-05-29,78.12
2013-05-30,78.2
2013-05-31,75.64
2013-06-04,76.84
2013-06-05,76.12
2013-06-06,76.4
2013-06-07,76.52
2013-06-11,75.080002
2013-06-12,74.72
2013-06-13,75.52
2013-06-14,75.84
2013-06-17,76.080002
2013-06-18,75.4
2013-06-19,75.4
2013-06-20,72.0
2013-06-21,72.64
2013-06-24,70.48
2013-06-25,71.16
2013-06-26,72.040001
2013-06-27,72.4
2013-06-28,73.36
2013-07-02,72.96
2013-07-03,72.64
2013-07-05,71.8
2013-07-08,72.12
2013-07-09,71.88
2013-07-10,70.8
2013-07-11,73.080002
2013-07-12,73.76
2013-07-15,76.52
2013-07-16,77.44
2013-07-17,78.72
2013-07-18,78.4
2013-07-19,79.0
2013-07-22,78.76
2013-07-23,79.32
2013-07-24,79.12
2013-07-25,79.72
2013-07-26,79.4
2013-07-29,78.84
2013-07-30,78.84
2013-07-31,78.48
2013-08-01,79.92
2013-08-02,81.28
2013-08-05,81.0
2013-08-06,81.2
2013-08-08,81.44
2013-08-09,81.24
2013-08-12,81.64
2013-08-13,82.0
2013-08-14,82.32
2013-08-15,81.32
2013-08-16,80.0
2013-08-20,79.32
2013-08-21,78.56
2013-08-22,79.12
2013-08-23,78.92
2013-08-26,78.32
2013-08-27,77.68
